Id,Label,Modularity Class,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Eigenvector Centrality,In-degress,Out-degree,Degree,Group
593,,2,6,1.850481125,9918.07084,0.9512862,0.576149542,693,693,1386,3
27,,2,5,1.622131754,2876.15546,0.81939244,0.99346841,1171,1169,2340,3
601,,1,6,2.239452258,3818.917352,0.33085442,0.018983031,78,80,158,3
600137,,1,6,2.409696521,838.9909367,0.38172042,0.007286846,29,31,60,3
601211,,1,6,2.335677276,2407.760592,0.4008739,0.037133153,89,75,164,3
600217,,2,6,2.579200592,0,1,8.60E-04,1,2,3,3
401,,2,5,1.594374537,10314.60876,0.7538122,0.996521723,1225,1224,2449,3
600881,,2,5,1.70688379,6842.736911,0.9289145,0.858437846,965,965,1930,3
2454,,2,5,1.718356773,6948.064363,0.94630253,0.852401946,949,951,1900,3
421,,2,6,1.858623242,2268.075674,0.9847456,0.57588465,681,680,1361,3
300016,,1,6,2.234641007,2512.425461,0.29854423,0.027170306,94,95,189,3
565,,1,6,2.509992598,64.27335383,0.25,0.002372149,12,12,24,3
776,,2,5,1.618060696,3898.54779,0.804979,0.994060315,1182,1174,2356,3
623,,2,5,1.61176906,11300.46664,0.79552037,0.994136352,1189,1189,2378,3
713,,1,6,2.261287935,3645.868712,0.2919414,0.031988072,90,90,180,3
686,,2,5,1.621391562,3746.667983,0.814036,0.993643436,1175,1171,2346,3
2220,,1,6,2.536639526,363.7860068,0.3181818,0.002847089,10,11,21,3
300195,,1,6,2.31569208,1512.728581,0.4765071,0.014364163,47,48,95,3
300236,,1,6,2.363804589,423.9225785,0.40246212,0.010704375,32,33,65,3
300327,,2,5,1.726128793,7470.423497,0.97896284,0.850620265,933,933,1866,3
600970,,2,5,1.596965211,14275.66391,0.74991924,0.99628444,1227,1227,2454,3
600958,,2,6,1.857512953,1073.219176,0.95946854,0.577041178,690,679,1369,3
748,,1,6,2.208364175,8326.225384,0.47214854,0.04389933,116,116,232,3
600112,,0,5,1.717246484,3267.837199,0.95458466,0.854859382,948,949,1897,3
750,,2,6,1.84900074,2832.26672,0.9465536,0.579857135,698,697,1395,3
839,,1,6,2.311991118,5101.211899,0.34513742,0.010614909,43,43,86,3
910,,1,6,2.214655811,5282.281002,0.3251907,0.027004046,98,98,196,3
2085,,1,6,2.249814952,2222.236429,0.33436853,0.020852358,68,70,138,3
2696,,1,6,2.338638046,2324.965129,0.2785844,0.016335502,57,58,115,3
600255,,1,6,2.415988157,627.2425877,0.34375,0.006669703,32,32,64,3
600356,,1,6,2.39415248,1866.810756,0.34900284,0.009081872,26,27,53,3
600992,,1,6,2.269059956,1845.845138,0.46049166,0.021002478,66,68,134,3
603898,,1,6,2.390451517,2995.801197,0.3123077,0.003350616,25,26,51,3
534,,1,6,2.16765359,5137.566941,0.4842702,0.037605412,129,132,261,3
783,,2,5,1.622131754,9608.895557,0.8084727,0.993626699,1179,1169,2348,3
668,,1,6,2.521095485,62.06574171,0.57051283,0.001325298,12,12,24,3
868,,1,6,2.324574389,1470.544907,0.27626264,0.011517208,44,45,89,3
980,,1,6,2.526276832,3250.204119,0.45604396,8.48E-04,13,14,27,3
2348,,1,6,2.370466321,1623.600679,0.25630254,0.005040613,34,35,69,3
2604,,1,6,2.420799408,476.4106238,0.3399471,0.008748154,27,28,55,3
300041,,1,6,2.363434493,711.0519722,0.5277778,0.01586962,36,37,73,3
300192,,1,6,2.241672835,7895.814841,0.68315905,0.034957364,102,104,206,3
300325,,1,6,2.439304219,609.850369,0.37169313,0.002057687,27,28,55,3
600243,,1,6,2.478534419,1413.858682,0.3458498,0.006048308,22,23,45,3
665,,1,7,3.311135775,0,0,0,0,1,1,3
601225,,2,6,1.852701702,3996.296077,0.95641947,0.577077803,692,692,1384,3
883,,2,5,1.622131754,1923.582967,0.82232064,0.993415129,1168,1169,2337,3
300082,,0,5,1.730569948,0,1,0.850386628,923,923,1846,3
2054,,2,5,1.705403405,4779.187399,0.92237675,0.859137154,969,969,1938,3
601058,,1,5,2.485196151,64.39934076,0.42307693,0.00369301,12,13,25,3
2073,,0,5,1.716876388,3444.933878,0.94542664,0.854512777,953,952,1905,3
603227,,1,6,2.431532198,4.507514269,0.96829265,0.01421532,40,41,81,3
2096,,2,5,1.691339748,15729.85063,0.8606078,0.857890589,1003,1001,2004,3
600351,,2,5,1.614359734,7318.398983,0.79945284,0.993961987,1185,1186,2371,3
2512,,1,6,2.220207254,7194.196458,0.71039605,0.03462755,100,100,200,3
14,,1,6,2.256106588,1655.169935,0.6465517,0.039321133,87,87,174,3
2736,,0,5,1.720207254,15336.12576,0.9008285,0.864231652,985,944,1929,3
407,,1,6,2.267579571,643.5451037,0.7526842,0.031598769,73,74,147,3
501,,2,5,1.603626943,8172.454491,0.7763665,0.995183117,1205,1204,2409,3
506,,1,6,2.280532939,1993.818197,0.8286445,0.029630194,68,69,137,3
605,,2,6,1.826794967,8681.101355,0.8884149,0.583430235,724,725,1449,3
721,,2,5,1.601776462,10088.849,0.77254647,0.995206336,1208,1208,2416,3
796,,1,6,2.201702443,2304.433803,0.47222713,0.041643461,106,107,213,3
806,,1,6,2.253515914,13766.35109,0.57246375,0.040016021,92,93,185,3
880,,2,6,1.813841599,10875.11313,0.853889,0.588455047,743,744,1487,3
961,,2,6,1.793856403,15136.15849,0.80192614,0.595161684,773,774,1547,3
965,,2,6,1.831976314,3755.500608,0.9070887,0.581588902,715,716,1431,3
2030,,2,5,1.690969652,14538.57336,0.8637688,0.862823759,1005,1005,2010,3
2131,,1,6,2.159141377,1938.586112,0.5923949,0.058651738,144,146,290,3
2177,,2,5,1.700592154,11015.87501,0.9131425,0.859288824,974,974,1948,3
2199,,1,6,2.302738712,5.222393078,0.9548077,0.030913845,64,65,129,3
2289,,1,6,2.290525537,528.7951499,0.8905473,0.030518411,66,67,133,3
2290,,1,6,2.22057735,1521.274507,0.5270724,0.043234025,103,104,207,3
2301,,1,6,2.294226499,4912.38472,0.7785602,0.030618301,71,72,143,3
2514,,1,6,2.276091784,871.4267399,0.7977308,0.03208143,70,72,142,3
2556,,1,6,2.204293116,3884.816114,0.55582523,0.046928075,103,104,207,3
2671,,1,6,2.136935603,4095.858335,0.5003607,0.066860619,165,167,332,3
2688,,1,6,2.297557365,331.671804,0.92932695,0.02950708,64,65,129,3
2695,,1,6,2.25684678,714.7408378,0.6549932,0.039092567,85,86,171,3
300081,,1,6,2.247964471,2012.973306,0.6299484,0.034935029,81,84,165,3
300096,,1,6,2.20096225,4807.45704,0.4595238,0.036581849,104,105,209,3
300208,,1,6,2.171724648,5385.195482,0.5366757,0.044198855,118,119,237,3
300255,,1,6,2.235751295,980.753144,0.5867873,0.044885261,97,98,195,3
300366,,1,6,2.247594375,2519.589392,0.5778386,0.032138934,85,86,171,3
600006,,0,5,1.5980755,13523.25,0.76276535,0.995506071,1216,1216,2432,3
600028,,2,5,1.598815692,11010.20723,0.76521444,0.995415062,1213,1214,2427,3
600048,,0,5,1.606587713,4868.331077,0.78639185,0.994831663,1197,1197,2394,3
600063,,1,6,2.264248705,838.1479835,0.71392405,0.035217162,79,79,158,3
600195,,2,5,1.592894152,12692.02142,0.7491198,0.998139095,1230,1229,2459,3
600197,,2,6,1.826054774,6650.12182,0.87734556,0.583757082,729,730,1459,3
600212,,1,6,2.266099186,1090.477777,0.68351454,0.035944079,82,83,165,3
600219,,0,5,1.589563286,8142.085882,0.7405698,0.998903738,1238,1238,2476,3
600250,,1,6,2.298297557,7670.066272,0.8125978,0.032717215,71,72,143,3
600251,,2,5,1.604367135,5619.942842,0.78025246,0.995141198,1202,1202,2404,3
600282,,2,6,1.819022946,7910.530668,0.85317814,0.583427426,739,740,1479,3
600289,,2,5,1.595484826,8692.661693,0.75618255,0.997881058,1224,1224,2448,3
600307,,1,6,2.300888231,103.1563342,0.9322115,0.029543349,64,65,129,3
600359,,2,6,1.814951887,8947.513358,0.8440787,0.586811364,746,747,1493,3
600423,,1,6,2.304219097,0,0.9897593,0.029478437,62,63,125,3
600545,,2,5,1.603997039,8385.436427,0.7787257,0.995003562,1203,1203,2406,3
600546,,2,5,1.599925981,13155.32275,0.76774234,0.995466579,1212,1212,2424,3
600597,,2,5,1.596595115,7782.755195,0.7586411,0.997022332,1221,1221,2442,3
600600,,2,5,1.596595115,10669.02865,0.7594612,0.995865643,1219,1219,2438,3
600633,,2,5,1.598445596,15962.00648,0.76279914,0.995433844,1216,1216,2432,3
600644,,1,6,2.244633605,885.4332061,0.66486,0.035614524,81,82,163,3
600728,,1,6,2.194670614,6284.805839,0.49965385,0.044053004,107,108,215,3
600767,,1,6,2.232420429,5834.859085,0.59116447,0.037184171,88,89,177,3
600784,,2,6,1.787934863,12816.02355,0.76984006,0.592496695,789,789,1578,3
600787,,2,5,1.584381939,16758.86672,0.72516876,0.999788898,1252,1252,2504,3
600790,,2,6,1.819763138,6169.678058,0.8692879,0.586176251,735,736,1471,3
600836,,1,6,2.240562546,1305.466033,0.616179,0.033757797,83,84,167,3
601126,,2,6,1.810880829,7374.189354,0.83951783,0.591406159,752,753,1505,3
601717,,2,5,1.590303479,12965.09367,0.7423054,0.997660472,1235,1235,2470,3
601808,,2,5,1.59215396,7553.036224,0.7506838,0.998356134,1229,1229,2458,3
601928,,2,5,1.589933383,13157.7059,0.7382547,0.999011789,1240,1240,2480,3
603567,,2,6,1.817172465,15915.00169,0.8605336,0.587830372,740,741,1481,3
603789,,1,6,2.299777942,606.2003697,0.92980766,0.029504589,64,65,129,3
2354,,1,7,3.285714286,1.269295404,0,2.05E-05,1,2,3,3
300251,,1,6,2.370836417,1847.16882,0.48768473,0.01060352,29,28,57,3
520,,2,7,2.833086603,0.736801705,0.33333334,2.92E-05,2,3,5,3
600016,,2,6,1.851591414,4456.119782,0.9550751,0.577414625,693,692,1385,3
554,,2,6,1.860473723,1.298181127,0.9989393,0.575697313,676,676,1352,3
600688,,0,5,1.60584752,4149.384422,0.7779063,0.996499358,1205,1205,2410,3
2,,2,6,1.797927461,14094.58045,0.7926439,0.593582298,778,777,1555,3
600030,,0,5,1.606587713,8219.568629,0.7245811,0.999631816,1253,1203,2456,3
7,,1,6,2.224278312,4015.798802,0.7059794,0.034407702,101,102,203,3
28,,2,5,1.585122132,15345.50542,0.72985876,0.997564125,1246,1246,2492,3
40,,1,6,2.260547742,5189.367074,0.88623303,0.029976143,87,88,175,3
66,,1,6,2.166543301,3471.240858,0.5596377,0.046478331,132,133,265,3
89,,1,6,2.155440415,1881.303787,0.5439996,0.057903476,138,139,277,3
413,,2,5,1.595854922,7629.593127,0.7597056,0.996269532,1220,1220,2440,3
418,,2,5,1.591413768,11713.31044,0.74886894,0.996526454,1229,1229,2458,3
503,,2,6,1.773871207,29561.89652,0.7281362,0.601215445,819,819,1638,3
504,,1,6,2.263508512,3110.65856,0.9246238,0.029924249,85,85,170,3
533,,2,6,1.822353812,4556.00617,0.8642558,0.584561093,737,737,1474,3
551,,1,6,2.262028127,2869.011519,0.9259918,0.029942137,85,86,171,3
576,,1,6,2.266469282,0,0.9928005,0.02988865,82,83,165,3
786,,1,6,2.159141377,2421.457991,0.521806,0.062209498,146,147,293,3
962,,0,5,1.693190229,8328.684408,0.87396324,0.859760822,997,997,1994,3
982,,1,6,2.209104367,4227.5345,0.66945195,0.036666792,105,105,210,3
987,,1,6,2.249074759,370.54965,0.89093524,0.030871728,87,88,175,3
2175,,1,6,2.174315322,3084.455782,0.540917,0.04032468,122,123,245,3
2283,,1,6,2.196891192,4478.402315,0.64451367,0.0356493,106,108,214,3
2320,,1,6,2.222057735,2257.922062,0.6879121,0.036496487,104,105,209,3
2341,,1,6,2.20688379,7266.765253,0.65453726,0.035508103,104,106,210,3
2345,,1,6,2.229829756,4765.632827,0.7598359,0.03512952,97,98,195,3
2416,,1,6,2.263878608,4470.044644,0.9254446,0.029926625,85,86,171,3
2433,,1,6,2.151369356,4043.090259,0.5028151,0.050625376,138,139,277,3
2442,,1,6,2.264618801,141.5448983,0.9694492,0.029902147,83,84,167,3
2451,,1,6,2.266469282,0,0.9928005,0.02988865,82,83,165,3
2476,,1,6,2.258327165,526.0980407,0.91887194,0.031624388,86,87,173,3
2480,,1,6,2.205403405,2275.151063,0.64045036,0.03741245,109,110,219,3
2487,,1,6,2.228719467,1130.720562,0.7394949,0.03465075,99,100,199,3
2503,,1,6,2.244263509,530.3265966,0.8914577,0.030845842,87,88,175,3
2538,,1,6,2.18430792,1665.814798,0.6075758,0.047074555,120,121,241,3
2567,,1,6,2.213915618,1756.247943,0.65102375,0.040469309,110,111,221,3
2574,,1,6,2.14211695,4251.006888,0.47695443,0.053946059,151,154,305,3
2578,,2,5,1.699111769,5078.013729,0.89525396,0.857434059,983,983,1966,3
2601,,2,5,1.698371577,6323.967527,0.8916202,0.857450927,985,985,1970,3
2615,,2,5,1.696521095,10122.58361,0.88535124,0.858082134,989,989,1978,3
2745,,1,6,2.264988897,8241.806893,0.94663864,0.029909111,84,85,169,3
300002,,1,6,2.240932642,7922.977684,0.85311353,0.033096364,89,91,180,3
300026,,1,6,2.26276832,12.9696337,0.97604704,0.030472526,83,84,167,3
300046,,2,5,1.685048113,15481.20191,0.84857655,0.858815611,1011,1011,2022,3
300110,,1,6,2.176905996,3407.733762,0.5693526,0.039542354,118,121,239,3
300119,,1,6,2.20688379,1053.774105,0.6781671,0.036740509,105,106,211,3
300199,,2,5,1.696891192,7516.157729,0.88726217,0.858126945,988,988,1976,3
300268,,1,6,2.258697261,1835.924967,0.8901515,0.030786103,87,88,175,3
300334,,2,5,1.686528497,11298.35431,0.8541785,0.860300371,1009,1009,2018,3
600067,,0,5,1.596225019,8405.140991,0.75954556,0.996165249,1220,1220,2440,3
600107,,1,6,2.266469282,0,0.9928005,0.02988865,82,83,165,3
600165,,1,6,2.224278312,3549.648332,0.6823899,0.037843549,105,106,211,3
600177,,2,5,1.587712805,12983.67453,0.7342106,0.998954893,1244,1241,2485,3
600208,,2,6,1.810510733,13211.40542,0.8270708,0.588575356,757,757,1514,3
600234,,1,6,2.222797927,1403.277352,0.6546891,0.034770729,108,109,217,3
600280,,1,6,2.160251665,2291.028557,0.5886266,0.073718933,143,144,287,3
600288,,1,6,2.223168024,9022.703558,0.63905877,0.037783369,108,109,217,3
600327,,2,6,1.818282754,7898.224686,0.8451446,0.586570768,747,747,1494,3
600333,,1,6,2.265358993,98.33568316,0.9694492,0.029905593,83,84,167,3
600382,,1,6,2.154330126,9406.066149,0.48396763,0.054290667,141,141,282,3
600400,,1,6,2.223168024,3906.032327,0.6408805,0.032156054,105,106,211,3
600401,,1,6,2.104737232,7808.194209,0.3879883,0.07443369,187,189,376,3
600550,,1,6,2.261287935,160.2401288,0.929297,0.032765408,86,87,173,3
600647,,1,6,2.195040711,4019.06601,0.55231094,0.040308048,119,120,239,3
600664,,2,5,1.594374537,11090.94877,0.7546935,0.996275225,1224,1223,2447,3
600673,,2,5,1.595854922,9186.434009,0.7583491,0.996201871,1221,1221,2442,3
600687,,1,6,2.215766099,2059.074028,0.6198607,0.034187456,108,109,217,3
600729,,2,5,1.584011843,16212.30557,0.7265345,0.998590347,1250,1250,2500,3
600739,,2,6,1.819393042,5956.92993,0.8544911,0.585526289,742,742,1484,3
600748,,0,5,1.589933383,11221.1895,0.7444795,0.996826126,1233,1233,2466,3
600822,,1,6,2.236491488,897.6333531,0.79111844,0.035997872,95,96,191,3
600894,,2,5,1.594374537,12820.63868,0.7549073,0.996412803,1224,1224,2448,3
600917,,2,5,1.582531458,28175.81787,0.7214487,0.997264728,1253,1253,2506,3
601010,,2,5,1.595484826,9164.778493,0.75594544,0.996277308,1223,1222,2445,3
601011,,1,6,2.20392302,1962.479243,0.60105395,0.044018675,119,119,238,3
601169,,2,5,1.596595115,7929.311958,0.7607793,0.996145327,1219,1219,2438,3
601339,,1,6,2.106217617,4625.274584,0.5645394,0.130026561,226,227,453,3
603169,,2,5,1.582161362,42014.88603,0.7236387,0.997158467,1251,1251,2502,3
603699,,2,5,1.596595115,7462.226713,0.76083654,0.996184619,1219,1219,2438,3
728,,2,5,1.615470022,2265.465824,0.8014928,0.995308752,1185,1186,2371,3
600170,,2,6,1.854182087,800.5928803,0.969751,0.579070076,689,689,1378,3
2036,,1,6,2.385640266,544.0480828,0.6478979,0.00892026,35,37,72,3
2103,,1,6,2.568467802,0,0.9,0.001881752,4,5,9,3
2142,,2,5,1.728349371,4626.811035,0.98931247,0.850468269,928,928,1856,3
300451,,1,6,2.425240563,121.3759745,0.5736842,0.004501942,19,20,39,3
600000,,2,5,1.621391562,4829.525801,0.819537,0.993567676,1171,1171,2342,3
2626,,1,6,2.30199852,570.7069533,0.722061,0.014884828,52,52,104,3
2298,,1,6,2.486676536,37.91078045,0.61538464,0.004169479,13,14,27,3
300095,,1,6,2.456698742,116.6006733,0.58153844,0.011905571,25,26,51,3
600320,,0,5,1.623242043,988.3375747,0.82490176,0.993348867,1167,1166,2333,3
600133,,1,6,2.351591414,259.4186684,0.38636363,0.012285167,31,33,64,3
600345,,1,6,2.405625463,278.9049496,0.42539683,0.016736083,36,35,71,3
600369,,2,5,1.620281273,9605.477487,0.81247646,0.993545717,1176,1174,2350,3
300386,,0,5,1.727609178,5986.313836,0.9895355,0.852368618,929,930,1859,3
600815,,2,6,1.830125833,4201.659104,0.8770039,0.592718023,736,737,1473,3
601555,,2,6,1.854182087,1887.192122,0.97018135,0.576965415,687,687,1374,3
603806,,1,6,2.341968912,100.6775287,0.93030757,0.042217657,63,64,127,3
600386,,1,6,2.33234641,531.6215116,0.42222223,0.016620841,43,45,88,3
601377,,2,6,1.856402665,4553.823479,0.9737696,0.576007723,684,683,1367,3
600530,,1,6,2.557364915,16.29146376,0.2857143,0.001437283,7,7,14,3
2431,,2,7,2.84054754,0,0,0,0,1,1,3
600533,,2,6,1.841228719,15454.27078,0.92288125,0.576498518,704,702,1406,3
600611,,2,5,1.616950407,12331.04165,0.8031482,0.993753793,1183,1180,2363,3
603885,,1,6,2.262398224,901.551282,0.6183386,0.047409373,87,88,175,3
600027,,2,5,1.614359734,10956.05749,0.8037139,0.994118261,1182,1183,2365,3
600642,,2,5,1.60584752,4662.750371,0.7732911,0.996838808,1209,1209,2418,3
600578,,2,5,1.621761658,1340.334583,0.82234114,0.993533944,1169,1169,2338,3
600829,,1,6,2.293856403,1293.519522,0.5164319,0.023691868,71,72,143,3
600741,,2,5,1.601776462,7369.17727,0.75858575,0.998082848,1222,1221,2443,3
2643,,1,6,2.50296077,60.18075201,0.33333334,0.003539549,8,9,17,3
601579,,2,6,1.847890452,4090.899631,0.9640042,0.581940022,693,693,1386,3
600837,,2,6,1.851221318,3960.955395,0.90567136,0.579828238,714,689,1403,3
920,,1,6,2.189489267,3767.384231,0.287062,0.031947743,104,106,210,3
979,,1,6,2.301258327,3751.910492,0.37921628,0.015209646,63,64,127,3
2005,,2,5,1.707623982,14582.47792,0.91485023,0.856670341,970,971,1941,3
2086,,1,6,2.212805329,2939.137517,0.51666665,0.020057158,83,85,168,3
2101,,2,5,1.688378979,16779.10398,0.85069394,0.858203524,1008,1009,2017,3
2224,,1,6,2.393782383,5411.738057,0.85287356,0.005576306,28,30,58,3
2273,,2,5,1.708734271,19235.937,0.9171725,0.85356245,966,967,1933,3
2479,,1,6,2.336047372,2114.079414,0.53283995,0.013436602,46,46,92,3
2481,,1,6,2.348630644,204.1569272,0.6411411,0.007248337,36,37,73,3
300014,,1,6,2.327535159,5970.73121,0.53045404,0.008172291,42,43,85,3
600004,,0,5,1.602146558,13297.89116,0.7697345,0.996939287,1212,1212,2424,3
600139,,1,6,2.321243523,4869.795693,0.46683672,0.012477028,48,49,97,3
600238,,1,6,2.291265729,1851.027568,0.4061952,0.011308776,58,59,117,3
600273,,1,6,2.389711325,60.58419864,0.9014778,0.0055862,28,29,57,3
600399,,1,6,2.213545522,4263.44261,0.3441001,0.042193471,103,102,205,3
600565,,1,6,2.32161362,460.2780812,0.5583508,0.019595367,53,54,107,3
600643,,1,5,2.136195411,2063.850944,0.6774319,0.134321396,196,197,393,3
600735,,2,6,1.830866025,8968.383212,0.8829739,0.582399425,725,725,1450,3
600841,,1,6,2.327165063,5800.09489,0.33892775,0.010927317,65,65,130,3
603077,,2,6,1.833456699,12654.54992,0.88246983,0.58111042,726,726,1452,3
603199,,1,6,2.294966691,2158.320675,0.45567566,0.020740943,74,75,149,3
603399,,1,6,2.355292376,1003.687472,0.49833888,0.008219261,42,43,85,3
603558,,1,6,2.387860844,377.848276,0.7978495,0.006442074,30,31,61,3
603718,,1,6,2.319022946,491.75187,0.52380955,0.012106778,48,49,97,3
404,,2,6,1.840858623,4609.421326,0.93266886,0.580414912,704,704,1408,3
600839,,2,5,1.585862324,13382.20044,0.71877486,1,1258,1257,2515,3
521,,2,6,1.855292376,3180.103613,0.9723564,0.576746196,686,684,1370,3
600900,,1,6,2.245003701,287.1917961,0.9013579,0.103832354,134,131,265,3
600021,,0,5,1.615099926,3253.700338,0.8017476,0.994451622,1184,1185,2369,3
600098,,1,6,2.24019245,1061.393634,0.58831984,0.061986963,105,106,211,3
601939,,2,5,1.608438194,3786.974966,0.7875915,0.996797175,1198,1198,2396,3
411,,1,6,2.392301999,133.0654978,0.65099716,0.010442469,26,27,53,3
888,,1,6,2.192450037,3323.15733,0.35975033,0.047177995,112,113,225,3
978,,2,6,1.852331606,2094.214902,0.9647239,0.576985639,689,688,1377,3
2009,,1,6,2.240932642,8584.76541,0.3519961,0.024704235,78,79,157,3
2126,,1,6,2.293486306,313.7717224,0.65488213,0.024420459,54,55,109,3
2214,,1,6,2.180236862,3141.099815,0.46204776,0.056336644,137,139,276,3
2375,,2,5,1.71761658,3995.891093,0.95116055,0.855287954,950,951,1901,3
300066,,1,6,2.32642487,374.3378045,0.422561,0.013920785,40,41,81,3
300138,,2,5,1.716506292,12900.09942,0.9441216,0.853507386,952,953,1905,3
300217,,1,6,2.189859363,1927.084698,0.44374642,0.030369226,101,103,204,3
300278,,1,6,2.401184308,540.7309097,0.66923076,0.00864666,25,26,51,3
600008,,2,5,1.602516654,6642.062281,0.7646688,0.99790419,1217,1217,2434,3
600114,,1,6,2.252775722,1100.621395,0.45709667,0.036897466,82,83,165,3
600439,,2,5,1.616210215,5643.703857,0.8060614,0.993846659,1181,1181,2362,3
600612,,1,6,2.282753516,2687.777034,0.30754387,0.022939774,75,76,151,3
600756,,2,6,1.850851221,1444.785649,0.9648589,0.577017828,689,689,1378,3
600848,,1,6,2.375277572,710.0567438,0.43536586,0.016208611,41,41,82,3
603766,,2,6,1.792005922,13809.42823,0.7847662,0.613460633,798,798,1596,3
672,,1,6,2.315321984,2679.976277,0.6077922,0.019376715,55,56,111,3
600999,,2,5,1.622131754,3204.650666,0.79103494,0.994527498,1193,1169,2362,3
790,,2,6,1.841228719,4080.482406,0.9222706,0.579382106,707,707,1414,3
863,,1,6,2.31569208,296.46571,0.6513158,0.022293993,56,56,112,3
887,,1,6,2.35492228,2169.401828,0.9001057,0.016842066,43,44,87,3
906,,1,6,2.278312361,772.346853,0.5310096,0.019664122,64,65,129,3
915,,1,6,2.129903775,7347.532264,0.36974287,0.078423401,173,174,347,3
989,,1,6,2.327535159,281.1896754,0.767432,0.019051298,48,49,97,3
990,,1,6,2.321243523,225.1410574,0.7266667,0.019567297,50,51,101,3
2118,,1,6,2.231310141,1210.563711,0.52783084,0.049580775,91,92,183,3
2187,,2,5,1.699851962,13923.16748,0.88602257,0.8561332,986,986,1972,3
2210,,1,6,2.254996299,1278.991985,0.490343,0.024255244,77,78,155,3
2245,,2,5,1.708734271,19110.99625,0.9174141,0.855344924,968,968,1936,3
2414,,1,6,2.157290896,5010.7039,0.38639846,0.057653687,157,158,315,3
2427,,1,6,2.267209474,1062.443557,0.4948069,0.031128195,78,79,157,3
2453,,1,6,2.347150259,199.6953205,0.82192415,0.018307271,46,47,93,3
2471,,1,6,2.300888231,4538.150039,0.5374504,0.02293638,63,64,127,3
2566,,1,6,2.219837158,4693.28441,0.5001052,0.036013067,96,98,194,3
2575,,1,6,2.360103627,2.207759729,0.9573643,0.017652956,42,43,85,3
2650,,1,6,2.264618801,4220.504216,0.45915926,0.029812065,76,77,153,3
2697,,0,5,1.715025907,4461.438741,0.93886054,0.855306327,957,957,1914,3
300135,,1,6,2.34603997,25.35102984,0.8710145,0.018893004,45,46,91,3
600149,,1,6,2.310510733,863.436234,0.59463274,0.023880437,59,60,119,3
600180,,1,6,2.268689859,907.768444,0.50662524,0.024157516,69,70,139,3
600379,,2,6,1.833826795,8062.304679,0.8968194,0.58060025,717,718,1435,3
600438,,1,6,2.160621762,5216.827302,0.341023,0.048456551,132,133,265,3
600462,,1,6,2.339008142,933.5249691,0.6839623,0.01966586,52,53,105,3
600475,,2,6,1.841228719,3058.681656,0.9223748,0.579411546,707,707,1414,3
600536,,2,5,1.594374537,25652.58032,0.7468911,0.995820607,1229,1229,2458,3
600736,,2,5,1.606957809,11412.26589,0.7769005,0.994778039,1204,1204,2408,3
600770,,2,5,1.608438194,7766.18842,0.78074867,0.994753911,1201,1201,2402,3
600783,,0,5,1.603997039,14748.42508,0.76893604,0.996405962,1212,1212,2424,3
600804,,2,6,1.828645448,5928.673436,0.8729094,0.589279399,737,737,1474,3
600831,,2,5,1.611028868,5528.557324,0.78968465,0.994531137,1194,1194,2388,3
601118,,2,5,1.59215396,9177.877483,0.7402407,0.998788596,1238,1238,2476,3
601965,,2,5,1.605107328,11167.43969,0.7748079,0.99515015,1206,1206,2412,3
601998,,2,5,1.602516654,10025.0986,0.77134925,0.995421194,1209,1209,2418,3
200152,,1,6,2.5588453,60.05799923,0.63398695,0.003416744,17,18,35,3
601111,,2,6,1.844929682,3768.699836,0.9240933,0.577875484,705,704,1409,3
2165,,0,5,1.727239082,1779.615828,0.9896533,0.851773016,928,929,1857,3
601198,,1,6,2.407105848,936.8931907,0.58506495,0.018608471,56,50,106,3
2491,,1,6,2.533678756,3064.373192,0.3560606,0.004704792,11,12,23,3
300313,,1,6,2.269800148,1349.462402,0.41666666,0.022680092,68,68,136,3
600420,,1,6,2.339008142,514.716139,0.39671987,0.02261233,47,48,95,3
600658,,2,6,1.857142857,1117.735739,0.98643,0.576637842,680,681,1361,3
26,,1,6,2.275351591,2238.922476,0.3229308,0.017315824,65,67,132,3
619,,1,6,2.317912657,3408.987069,0.38989443,0.020763068,51,52,103,3
811,,1,6,2.323464101,1436.46946,0.27149758,0.012368633,45,46,91,3
848,,0,5,1.598815692,15150.31548,0.7538565,0.995522976,1222,1223,2445,3
917,,1,6,2.414507772,120.9917974,0.52964425,0.007171469,22,22,44,3
2372,,2,5,1.72353812,2489.385781,0.97503465,0.850710037,934,935,1869,3
600616,,1,6,2.261287935,2516.724962,0.46753246,0.036027803,77,78,155,3
600668,,1,6,2.324944486,1495.342465,0.36429608,0.021289226,52,53,105,3
600684,,1,6,2.303478905,818.5468315,0.30585107,0.015957109,47,48,95,3
601398,,2,5,1.605107328,8431.717101,0.77326167,0.99678965,1208,1209,2417,3
601988,,2,5,1.598445596,9696.471039,0.7603162,0.997497217,1219,1220,2439,3
600529,,1,6,2.417838638,184.310831,0.3225108,0.007325154,21,22,43,3
600660,,1,6,2.146188009,2919.968859,0.6098168,0.128538771,197,199,396,3
601688,,2,5,1.616950407,8824.440777,0.78328145,0.994726602,1199,1177,2376,3
35,,1,6,2.311991118,5710.972687,0.34611318,0.017540137,61,62,123,3
731,,1,6,2.399333827,1564.406374,0.8014113,0.007023963,30,32,62,3
926,,2,5,1.612139156,8770.08863,0.7945474,0.994242905,1190,1190,2380,3
2333,,1,6,2.21761658,1539.523256,0.53879553,0.022271216,84,85,169,3
